label;latitude;longitude
attancourt;48,53;4,94
autreville_sur_la_renne;48,13;4,98
bannes;47,9;5,39
bassoncourt;48,07;5,56
cagnes_sur_mer;43,67;7,15
roches_bettaincourt;48,3;5,26
blecourt;48,38;5,08
bologne;48,2;5,14
bologne;48,2;5,14
bonnecourt;47,95;5,48
bourbonne_les_bains;47,94;5,74
gars;43,86;6,82
bourdons_sur_rognon;48,18;5,34
bourmont_entre_meuse_et_mouzon;48,22;5,61
brachay;48,38;5,04
braux_le_chatel;48,11;4,94
brethenay;48,16;5,14
massoins;43,95;7,12
champsevraine;47,76;5,53
champsevraine;47,76;5,53
buxieres_les_villiers;48,1;5,03
ceffonds;48,44;4,75
celles_en_bassigny;47,91;5,55
chalancey;47,68;5,14
vals_des_tilles;47,69;5,08
st_auban;43,83;6,74
vals_des_tilles;47,69;5,08
vals_des_tilles;47,69;5,08
vals_des_tilles;47,69;5,08
st_laurent_du_var;43,69;7,18
vals_des_tilles;47,69;5,08
chamouilley;48,61;5,05
chancenay;48,68;4,98
seranon;43,77;6,69
chassigny;47,72;5,38
tourette_du_chateau;43,88;7,14
chateauvillain;48,03;4,93
chatenay_macheron;47,86;5,39
chevillon;48,53;5,14
chezeaux;47,88;5,67
choiseul;48,05;5,57
cohons;47,79;5,34
colmier_le_bas;47,77;4,94
colombey_les_deux_eglises;48,24;4,92
colombey_les_deux_eglises;48,24;4,92
curel;48,5;5,15
daillancourt;48,3;4,94
damremont;47,95;5,64
dommartin_le_franc;48,43;4,95
domremy_landeville;48,36;5,25
echenay;48,46;5,31
le_val_d_esnoms;47,69;5,22
esnouveaux;48,13;5,35
fayl_billot;47,79;5,6
fays;48,47;5,04
froncles;48,3;5,14
graffigny_chemin;48,17;5,65
gudmont_villiers;48,34;5,12
guindrecourt_aux_ormes;48,45;5,04
hallignicourt;48,65;4,87
harreville_les_chanteurs;48,27;5,62
jonchery;48,15;5,07
lachapelle_en_blaisy;48,21;4,96
lafauche;48,31;5,49
langres;47,86;5,34
lavernoy;47,92;5,58
laville_aux_bois;48,09;5,24
leffonds;47,98;5,14
leuchey;47,73;5,22
leurville;48,34;5,38
lezeville;48,43;5,39
longeau_percey;47,76;5,32
louvemont;48,54;4,89
magneux;48,51;5,01
maizieres_sur_amance;47,83;5,61
merrey;48,05;5,59
mirbel;48,29;5,04
montot_sur_rognon;48,29;5,3
orbigny_au_mont;47,88;5,46
orges;48,08;4,94
ormoy_les_sexfontaines;48,23;5,06
orquevaux;48,31;5,42
osne_le_val;48,5;5,2
parnoy_en_bassigny;48,03;5,66
perrusse;48,1;5,48
poinson_les_grancey;47,71;4,98
pont_la_ville;48,08;4,87
le_montsaugeonnais;47,67;5,29
rives_dervoises;48,47;4,69
rennepont;48,16;4,86
rizaucourt_buchey;48,27;4,87
rochefort_sur_la_cote;48,23;5,21
rochetaillee;47,85;5,12
saints_geosmes;47,82;5,34
st_loup_sur_aujon;47,88;5,08
st_loup_sur_aujon;47,88;5,08
st_martin_les_langres;47,9;5,26
sarrey;48;5,43
semilly;48,25;5,46
semoutiers_montsaon;48,06;5,05
serqueux;48;5,75
silvarouvres;48,06;4,79
sommerecourt;48,22;5,65
thonnance_les_moulins;48,42;5,31
torcenay;47,81;5,47
troisfontaines_la_ville;48,54;5,01
troisfontaines_la_ville;48,54;5,01
vecqueville;48,46;5,14
vesaignes_sur_marne;48;5,26
vesvres_sous_chalancey;47,7;5,17
vieville;48,24;5,16
ville_en_blaisois;48,44;4,95
villegusien_le_lac;47,74;5,33
villiers_le_sec;48,1;5,07
voisey;47,88;5,76
voncourt;47,72;5,67
vraincourt;48,23;5,12
affleville;49,26;5,75
allain;48,55;5,92
allamont;49,13;5,78
allondrelle_la_malmaison;49,51;5,57
armaucourt;48,81;6,3
art_sur_meurthe;48,66;6,26
avrainville;48,77;5,95
barisey_au_plain;48,52;5,85
bathelemont;48,69;6,53
bauzemont;48,67;6,53
montherme;49,9;4,75
bechamps;49,21;5,74
montherme;49,9;4,75
benney;48,52;6,22
bernecourt;48,85;5,84
bettainvillers;49,3;5,91
beuveille;49,44;5,68
beuvezin;48,38;5,97
beuvillers;49,39;5,92
bicqueley;48,62;5,93
blenod_les_pont_a_mousson;48,88;6,06
blenod_les_toul;48,6;5,83
boismont;49,41;5,74
borville;48,45;6,4
bouvron;48,74;5,89
bralleville;48,41;6,19
bratte;48,82;6,22
brouville;48,49;6,75
champenoux;48,73;6,35
charency_vezin;49,48;5,51
chavigny;48,63;6,13
chenevieres;48,52;6,64
choloy_menillot;48,65;5,81
clayeures;48,47;6,41
colombey_les_belles;48,52;5,9
coyviller;48,59;6,28
crantenoy;48,47;6,23
crezilles;48,58;5,89
thilay;49,9;4,81
crion;48,64;6,53
cutry;49,48;5,74
diarville;48,39;6,13
dommartin_sous_amance;48,74;6,25
domprix;49,33;5,76
drouville;48,67;6,41
ecrouves;48,68;5,84
einville_au_jard;48,66;6,48
eply;48,92;6,18
errouville;49,42;5,9
essey_la_cote;48,42;6,47
euvezin;48,92;5,86
ferrieres;48,55;6,29
fleville_lixieres;49,24;5,82
fontenoy_la_joute;48,45;6,66
fraimbois;48,53;6,54
francheville;48,74;5,93
gezoncourt;48,84;5,99
gondrexon;48,6;6,77
hablainville;48,52;6,72
hageville;49,03;5,87
haigneville;48,48;6,34
haucourt_moulaine;49,5;5,81
herserange;49,52;5,79
houdelmont;48,54;6,09
houdreville;48,51;6,1
igney;48,63;6,82
jaillon;48,76;5,98
jolivet;48,61;6,52
landecourt;48,5;6,42
laneuveville_aux_bois;48,62;6,65
laneuveville_devant_bayon;48,47;6,26
lanfroicourt;48,81;6,32
lantefontaine;49,25;5,89
laronxe;48,54;6,6
laxou;48,68;6,11
lay_st_christophe;48,75;6,2
lemainville;48,51;6,19
lemenil_mitry;48,45;6,25
lenoncourt;48,67;6,3
lexy;49,5;5,73
liverdun;48,75;6,05
longlaville;49,53;5,8
longwy;49,52;5,77
lucey;48,72;5,83
mailly_sur_seille;48,92;6,25
malzeville;48,72;6,19
mandres_aux_quatre_tours;48,83;5,79
merviller;48,47;6,78
mexy;49,5;5,79
montauville;48,9;6
montenoy;48,79;6,24
mont_st_martin;49,55;5,78
moriviller;48,48;6,44
moyen;48,49;6,59
neufmaisons;48,45;6,87
neuves_maisons;48,61;6,11
ochey;48,59;5,95
olley;49,17;5,77
omelmont;48,49;6,12
pannes;48,93;5,79
petit_failly;49,44;5,5
pierre_percee;48,46;6,94
pierrepont;49,42;5,71
puxieux;49,07;5,89
raon_les_leau;48,51;7,1
reillon;48,6;6,74
rosieres_aux_salines;48,59;6,33
saffais;48,56;6,32
st_ail;49,17;6
st_julien_les_gorze;49,02;5,9
st_maurice_aux_forges;48,51;6,85
st_remimont;48,5;6,25
st_remy_aux_bois;48,42;6,4
saizerais;48,79;6,04
seranville;48,46;6,52
sommerviller;48,64;6,38
thorey_lyautey;48,44;6,03
tiercelet;49,46;5,88
tomblaine;48,69;6,22
vandoeuvre_les_nancy;48,66;6,16
vannes_le_chatel;48,57;5,78
varangeville;48,64;6,32
l_argentiere_la_bessee;44,78;6,47
vathimenil;48,5;6,61
aspremont;44,49;5,72
veney;48,46;6,81
aspres_sur_buech;44,56;5,79
vennezey;48,44;6,46
ailleville;48,25;4,69
vieville_en_haye;48,94;5,92
breziers;44,42;6,22
arrelles;48,05;4,28
vigneulles;48,57;6,34
briancon;44,9;6,65
arrentieres;48,27;4,74
villacourt;48,44;6,34
cervieres;44,85;6,77
assencieres;48,36;4,2
ville_houdlemont;49,54;5,66
aubessagne;44,74;6,03
aulnay;48,48;4,42
villers_la_chevre;49,51;5,69
crevoux;44,54;6,62
auxon;48,09;3,92
ville_sur_yron;49,12;5,87
val_d_auzon;48,4;4,36
viviers_sur_chiers;49,47;5,63
avreuil;48,05;4
xammes;48,98;5,85
la_haute_beaume;44,57;5,63
bailly_le_franc;48,52;4,66
xermamenil;48,54;6,48
balignicourt;48,53;4,45
han_devant_pierrepont;49,4;5,71
nevache;45,04;6,6
barberey_st_sulpice;48,33;4,02
amanty;48,52;5,6
bernon;47,99;3,99
amel_sur_l_etang;49,26;5,65
poligny;44,69;6,03
bessy;48,54;4,02
autreville_st_lambert;49,56;5,14
puy_sanieres;44,56;6,44
boulages;48,59;3,92
avillers_ste_croix;49,03;5,7
reallon;44,61;6,36
bourdenay;48,36;3,59
avocourt;49,2;5,14
rochebrune;44,45;6,19
bouy_sur_orvin;48,42;3,5
azannes_et_soumazannes;49,29;5,47
brevonnes;48,35;4,41
badonvilliers_gerauvilliers;48,54;5,58
rousset;44,48;6,27
bucey_en_othe;48,26;3,87
beausite;48,97;5,21
st_auban_d_oze;44,49;5,85
bucheres;48,24;4,11
beney_en_woevre;48,96;5,81
st_bonnet_en_champsaur;44,7;6,1
bucheres;48,24;4,11
boncourt_sur_meuse;48,81;5,59
chalette_sur_voire;48,45;4,42
bonzee;49,09;5,57
le_devoluy;44,68;5,89
channes;47,94;4,27
bovee_sur_barboure;48,64;5,51
st_laurent_du_cros;44,63;6,11
chauffour_les_bailly;48,19;4,31
braquis;49,16;5,63
courceroy;48,47;3,41
brixey_aux_chanoines;48,47;5,72
coussegrey;47,95;4,03
burey_la_cote;48,5;5,69
savines_le_lac;44,53;6,39
couvignon;48,2;4,67
cesse;49,51;5,14
trescleoux;44,35;5,72
crancey;48,52;3,64
chaumont_sur_aire;48,93;5,27
dienville;48,33;4,51
les_hauts_de_chee;48,87;5,17
dierrey_st_pierre;48,33;3,83
consenvoye;49,3;5,31
aspremont;43,78;7,24
droupt_ste_marie;48,5;3,94
contrisson;48,8;4,96
eaux_puiseaux;48,12;3,89
couvertpuis;48,58;5,31
engente;48,28;4,76
cumieres_le_mort_homme;49,23;5,27
etourvy;47,95;4,13
dainville_bertheleville;48,45;5,51
etrelles_sur_aube;48,56;3,88
damvillers;49,34;5,42
bonson;43,86;7,18
feuges;48,4;4,11
dannevoux;49,3;5,23
fravaux;48,24;4,64
demange_baudignecourt;48,59;5,47
brianconnet;43,87;6,75
gelannes;48,48;3,67
dombras;49,38;5,45
les_grandes_chapelles;48,47;4,03
dompierre_aux_bois;49;5,59
chateauneuf_grasse;43,66;6,97
jaucourt;48,25;4,64
doulcon;49,39;5,15
jeugny;48,12;4,05
duzey;49,36;5,62
jully_sur_sarce;48,11;4,28
ecurey_en_verdunois;49,36;5,34
laines_aux_bois;48,23;3,98
eix;49,18;5,48
lassicourt;48,44;4,5
erneville_aux_bois;48,74;5,41
lesmont;48,43;4,42
erneville_aux_bois;48,74;5,41
la_loge_pomblin;48,07;4,04
euville;48,74;5,64
longpre_le_sec;48,19;4,53
fremereville_sous_les_cotes;48,8;5,66
luyeres;48,38;4,19
futeau;49,08;5,01
magnant;48,17;4,42
gesnes_en_argonne;49,31;5,06
magnicourt;48,46;4,38
givrauval;48,66;5,32
maizieres_la_grande_paroisse;48,5;3,79
han_les_juvigny;49,48;5,33
malaussene;43,92;7,14
marnay_sur_seine;48,52;3,55
haudainville;49,12;5,43
maupas;48,14;4,08
haumont_pres_samogneux;49,28;5,37
mery_sur_seine;48,51;3,9
heippes;49;5,28
mesnil_lettre;48,46;4,26
heudicourt_sous_les_cotes;48,94;5,7
revest_les_roches;43,88;7,17
metz_robert;48,07;4,1
ire_le_sec;49,47;5,4
montceaux_les_vaudes;48,15;4,17
les_trois_domaines;48,97;5,28
montieramey;48,23;4,31
geville;48,78;5,7
montmartin_le_haut;48,21;4,55
koeur_la_petite;48,85;5,45
moussey;48,22;4,09
lacroix_sur_meuse;48,98;5,53
onjon;48,4;4,28
laheycourt;48,9;5,03
origny_le_sec;48,46;3,78
lamorville;48,96;5,59
ormes;48,56;4,11
laneuville_sur_meuse;49,5;5,12
ossey_les_trois_maisons;48,44;3,74
lanheres;49,21;5,71
paisy_cosdon;48,21;3,7
lavoye;49,05;5,14
thiery;43,97;7,04
payns;48,38;3,96
levoncourt;48,83;5,35
plancy_l_abbaye;48,59;3,98
ligny_en_barrois;48,66;5,29
polisy;48,06;4,36
l_isle_en_rigault;48,71;5,03
valderoure;43,79;6,71
pouan_les_vallees;48,53;4,06
lissey;49,38;5,37
pouy_sur_vannes;48,3;3,6
loupmont;48,87;5,68
puits_et_nuisement;48,22;4,51
maizeray;49,11;5,7
villars_sur_var;43,95;7,08
les_riceys;47,99;4,37
maizey;48,92;5,54
rigny_le_ferron;48,2;3,63
marre;49,2;5,3
rilly_ste_syre;48,45;3,97
maulan;48,67;5,25
ruvigny;48,27;4,19
mecrin;48,83;5,55
st_leger_sous_brienne;48,41;4,5
meligny_le_grand;48,68;5,49
st_loup_de_buffigny;48,45;3,63
milly_sur_bradon;49,4;5,22
st_parres_les_vaudes;48,17;4,22
mogeville;49,24;5,54
st_phal;48,11;4
mont_devant_sassey;49,41;5,16
st_thibault;48,2;4,15
les_monthairons;49,04;5,39
soulaines_dhuys;48,38;4,72
montmedy;49,51;5,37
souligny;48,21;3,99
mouzay;49,45;5,24
spoy;48,23;4,61
nepvant;49,54;5,22
thors;48,31;4,8
neuville_les_vaucouleurs;48,58;5,66
urville;48,17;4,67
nixeville_blercourt;49,11;5,26
vanlay;48,02;4,02
nubecourt;49,01;5,18
vauchassis;48,21;3,93
olizy_sur_chiers;49,56;5,21
vaudes;48,18;4,18
pagny_la_blanche_cote;48,54;5,74
vendeuvre_sur_barse;48,25;4,46
pagny_sur_meuse;48,69;5,73
verricourt;48,45;4,33
les_paroches;48,91;5,49
villadin;48,32;3,69
rancourt_sur_ornain;48,82;4,92
villechetif;48,32;4,15
riaville;49,1;5,67
villenauxe_la_grande;48,59;3,55
rigny_la_salle;48,63;5,72
villery;48,17;4,02
romagne_sous_montfaucon;49,33;5,07
ville_sur_arce;48,11;4,44
rumont;48,83;5,27
villette_sur_aube;48,53;4,11
st_jean_les_buzy;49,17;5,74
villy_en_trodes;48,2;4,39
saulvaux;48,69;5,46
sauvigny;48,5;5,74
savonnieres_devant_bar;48,75;5,18
septsarges;49,29;5,17
sivry_sur_meuse;49,33;5,28
sommeilles;48,92;4,97
spincourt;49,33;5,7
stainville;48,64;5,18
tannois;48,71;5,22
thonnelle;49,55;5,36
cousances_les_triconville;48,77;5,4
ugny_sur_meuse;48,64;5,69
varneville;48,88;5,66
valbois;48,93;5,62
verneuil_grand;49,53;5,43
verneuil_petit;49,55;5,42
vigneulles_les_hattonchatel;48,99;5,72
villers_les_mangiennes;49,36;5,5
vilosnes_haraumont;49,34;5,24
void_vacon;48,67;5,62
warcq;49,19;5,64
deville;49,87;4,69
aboncourt;49,26;6,35
achain;48,92;6,59
adelange;49,01;6,61
ajoncourt;48,85;6,3
ancy_dornot;49,06;6,05
laifour;49,9;4,7
angevillers;49,39;6,04
antilly;49,2;6,25
anzeling;49,27;6,46
argancy;49,2;6,21
arzviller;48,72;7,16
aube;49,03;6,34
audun_le_tiche;49,46;5,96
avricourt;48,66;6,8
bechy;48,98;6,39
berg_sur_moselle;49,43;6,31
bibiche;49,33;6,48
belles_forets;48,81;6,9
bistroff;49;6,7
blies_ebersing;49,11;7,14
blies_guersviller;49,14;7,1
boucheporn;49,15;6,62
boulay;49,18;6,5
bousseviller;49,12;7,46
bouzonville;49,3;6,54
breistroff_la_grande;49,45;6,22
brouck;49,13;6,51
brulange;48,96;6,55
chateau_rouge;49,28;6,6
chateau_voue;48,85;6,63
cherisey;49,01;6,25
coin_les_cuvry;49,03;6,14
colligny_maizery;49,1;6,34
contz_les_bains;49,46;6,35
courcelles_chaussy;49,12;6,4
courcelles_chaussy;49,12;6,4
dabo;48,64;7,24
dalem;49,24;6,61
danne_et_quatre_vents;48,76;7,29
delme;48,88;6,38
donnelay;48,75;6,69
eblange;49,22;6,49
elzange;49,36;6,29
epping;49,11;7,32
fameck;49,3;6,11
farschviller;49,09;6,88
fenetrange;48,85;7,01
florange;49,33;6,12
fontoy;49,36;6
fraquelfing;48,63;6,99
garrebourg;48,71;7,24
gomelange;49,24;6,46
gremecey;48,81;6,41
guebestroff;48,84;6,71
gueblange_les_dieuze;48,78;6,7
val_de_bride;48,83;6,69
guntzviller;48,7;7,16
haboudange;48,89;6,6
basse_ham;49,38;6,24
hambach;49,05;7,04
hangviller;48,81;7,23
haselbourg;48,69;7,22
havange;49,39;6
hayange;49,33;6,07
hellering_les_fenetrange;48,81;7,07
helstroff;49,15;6,48
hettange_grande;49,42;6,15
hilsprich;49,01;6,91
hombourg_budange;49,29;6,36
hundling;49,1;6,99
hunting;49,41;6,33
illange;49,33;6,18
ippling;49,11;7
jouy_aux_arches;49,06;6,09
kappelkinger;48,98;6,91
lafrimbolle;48,6;7,02
lambach;49,03;7,37
landange;48,67;6,96
landroff;48,97;6,62
lelling;49,04;6,71
ley;48,74;6,65
lidrezing;48,88;6,71
lhor;48,89;6,87
lommerange;49,33;5,97
lorry_les_metz;49,14;6,11
loutzviller;49,14;7,38
lubecourt;48,84;6,51
maizieres_les_metz;49,21;6,16
malaucourt_sur_seille;48,84;6,36
marimont_les_benestroff;48,89;6,79
metairies_st_quirin;48,64;7,04
metz;49,11;6,2
molring;48,89;6,82
moncheux;48,95;6,34
mondorff;49,5;6,26
montdidier;48,93;6,81
mouterhouse;48,99;7,44
moyeuvre_grande;49,25;6,04
moyeuvre_petite;49,28;6,02
narbefontaine;49,14;6,55
neunkirchen_les_bouzonville;49,35;6,56
niederstinzel;48,87;7,01
noisseville;49,13;6,27
noveant_sur_moselle;49,03;6,04
ottange;49,44;6,01
ottonville;49,22;6,52
phalsbourg;48,77;7,26
plappeville;49,13;6,12
pontoy;49,02;6,29
porcelette;49,16;6,67
rahling;49;7,24
rechicourt_le_chateau;48,68;6,84
reding;48,75;7,1
rettel;49,43;6,34
richeval;48,63;6,91
rochonvillers;49,41;6,03
rodalbe;48,91;6,71
romelfing;48,83;7,01
roppeviller;49,09;7,52
rurange_les_thionville;49,27;6,24
russange;49,49;5,95
sailly_achatel;48,94;6,3
st_epvre;48,97;6,43
st_georges;48,66;6,93
st_louis;48,71;7,19
ste_marie_aux_chenes;49,19;6,01
st_medard;48,81;6,64
sarralbe;49;7,01
sarreguemines;49,11;7,07
aix_villemaur_palis;48,23;3,75
sarreguemines;49,11;7,07
assenay;48,18;4,07
sarreinsming;49,09;7,12
aubeterre;48,42;4,11
schweyen;49,16;7,4
val_d_auzon;48,4;4,36
seremange_erzange;49,32;6,09
avant_les_ramerupt;48,45;4,26
siersthal;49,05;7,36
avirey_lingey;48,03;4,3
silly_en_saulnois;48,99;6,28
bar_sur_seine;48,11;4,38
solgne;48,97;6,3
bayel;48,19;4,79
stiring_wendel;49,2;6,93
berulle;48,17;3,67
teterchen;49,23;6,57
betignicourt;48,45;4,45
thimonville;48,94;6,39
beurey;48,18;4,47
thionville;49,38;6,13
blaincourt_sur_aube;48,38;4,45
thionville;49,38;6,13
blignicourt;48,45;4,54
thionville;49,38;6,13
bouilly;48,19;3,99
thonville;48,98;6,57
bouy_luxembourg;48,37;4,24
torcheville;48,91;6,85
braux;48,48;4,46
tritteling_redlach;49,08;6,62
briel_sur_barse;48,21;4,35
troisfontaines;48,67;7,13
brienne_le_chateau;48,4;4,54
turquestein_blancrupt;48,56;7,09
buxeuil;48,05;4,41
vahl_ebersing;49,05;6,75
buxieres_sur_arce;48,14;4,46
varize_vaudoncourt;49,13;6,45
champigny_sur_aube;48,57;4,07
vatimont;48,98;6,47
chapelle_vallon;48,43;4,04
vaux;49,09;6,07
chappes;48,17;4,26
veckring;49,34;6,36
colombe_la_fosse;48,27;4,79
vibersviller;48,91;6,95
courtenot;48,15;4,31
vic_sur_seille;48,78;6,53
couvignon;48,2;4,67
vitry_sur_orne;49,28;6,1
creney_pres_troyes;48,34;4,14
vulmont;48,93;6,31
crespy_le_neuf;48,4;4,61
waldwisse;49,41;6,52
dierrey_st_julien;48,3;3,83
woippy;49,16;6,16
dommartin_le_coq;48,5;4,36
xanrey;48,75;6,59
dosches;48,32;4,27
xocourt;48,91;6,38
essoyes;48,05;4,54
stuckange;49,32;6,23
fays_la_chapelle;48,13;4,02
ferreux_quincey;48,46;3,6
fontaine;48,21;4,72
la_fosse_corduan;48,44;3,65
foucheres;48,15;4,27
gumery;48,44;3,42
jasseines;48,51;4,39
landreville;48,07;4,47
lantages;48,08;4,21
laubressel;48,3;4,23
lentilles;48,49;4,63
les_loges_margueron;48,1;4,11
longsols;48,43;4,29
macey;48,31;3,91
maisons_les_chaource;48,01;4,16
maisons_les_soulaines;48,3;4,78
mergey;48,4;4,03
le_meriot;48,51;3,44
mesnil_la_comtesse;48,5;4,2
montaulin;48,25;4,2
montaulin;48,25;4,2
montier_en_l_isle;48,27;4,68
montsuzain;48,45;4,14
neuville_sur_vanne;48,25;3,77
nogent_en_othe;48,13;3,8
ortillon;48,49;4,23
pargues;48,02;4,21
perigny_la_rose;48,55;3,62
petit_mesnil;48,34;4,62
piney;48,33;4,36
pont_ste_marie;48,32;4,1
praslin;48,05;4,21
prunay_belleville;48,37;3,78
ramerupt;48,52;4,3
romilly_sur_seine;48,52;3,72
roncenay;48,2;4,04
rosieres_pres_troyes;48,26;4,06
rouilly_st_loup;48,26;4,15
rouilly_st_loup;48,26;4,15
st_aubin;48,48;3,55
st_leger_sous_margerie;48,53;4,49
st_lye;48,34;3,98
st_mesmin;48,44;3,9
st_nicolas_la_chapelle;48,52;3,48
st_parres_aux_tertres;48,29;4,13
ste_savine;48,3;4,02
la_saulsotte;48,55;3,51
thennelieres;48,29;4,18
torcy_le_petit;48,52;4,19
torvilliers;48,28;3,97
trannes;48,31;4,6
turgy;48,03;4,05
unienville;48,32;4,55
vallentigny;48,44;4,62
la_vendue_mignot;48,15;4,1
viapres_le_petit;48,58;4,05
villacerf;48,41;4
villechetif;48,32;4,15
villeret;48,48;4,59
villy_le_marechal;48,19;4,07
virey_sous_bar;48,13;4,31
voigny;48,24;4,77
vougrey;48,09;4,23
bourg_en_bresse;46,21;5,25
lurcy;46,06;4,78
st_denis_les_bourg;46,21;5,18
adamswiller;48,91;7,2
sommerau;48,66;7,36
sommerau;48,66;7,36
sommerau;48,66;7,36
andlau;48,39;7,38
artolsheim;48,21;7,6
aschbach;48,94;7,98
barembach;48,47;7,24
benfeld;48,37;7,6
bergbieten;48,58;7,45
bernolsheim;48,75;7,68
berstett;48,68;7,63
biblisheim;48,9;7,79
bietlenheim;48,72;7,78
blaesheim;48,5;7,61
boofzheim;48,33;7,68
bourg_bruche;48,36;7,14
breitenau;48,32;7,28
burbach;48,9;7,11
colroy_la_roche;48,39;7,17
dahlenheim;48,59;7,52
dalhunden;48,77;7,99
dambach_la_ville;48,32;7,43
dettwiller;48,76;7,45
dimbsthal;48,67;7,35
domfessel;48,95;7,15
donnenheim;48,72;7,66
dossenheim_sur_zinsel;48,82;7,36
drachenbronn_birlenbach;48,98;7,88
drusenheim;48,76;7,94
durrenbach;48,9;7,76
durstel;48,89;7,21
eberbach_seltz;48,93;8,07
eckartswiller;48,78;7,32
engwiller;48,88;7,62
ergersheim;48,58;7,54
ernolsheim_bruche;48,56;7,57
erstein;48,42;7,69
flexbourg;48,57;7,42
forstheim;48,9;7,71
fouday;48,42;7,19
friesenheim;48,31;7,65
frohmuhl;48,91;7,28
goersdorf;48,96;7,77
gottenhouse;48,72;7,36
gottesheim;48,78;7,48
grassendorf;48,82;7,61
gumbrechtshoffen;48,9;7,62
haegen;48,71;7,3
hatten;48,89;8,01
hattmatt;48,79;7,44
herbitzheim;49,02;7,08
hessenheim;48,21;7,55
hipsheim;48,47;7,68
hohfrankenheim;48,73;7,58
huttendorf;48,8;7,64
ingenheim;48,73;7,53
itterswiller;48,37;7,43
kertzfeld;48,38;7,56
kintzheim;48,26;7,37
krautergersheim;48,48;7,56
kutzenhausen;48,94;7,85
lauterbourg;48,96;8,19
leutenheim;48,85;8,01
lipsheim;48,49;7,66
lixhausen;48,79;7,56
lochwiller;48,7;7,41
lorentzen;48,96;7,18
maisonsgoutte;48,35;7,26
memmelshoffen;48,96;7,87
merkwiller_pechelbronn;48,93;7,83
mietesheim;48,88;7,65
minversheim;48,78;7,62
mittelschaeffolsheim;48,7;7,65
mommenheim;48,76;7,65
morschwiller;48,82;7,63
munchhausen;48,92;8,14
neewiller_pres_lauterbourg;48,95;8,12
pontis;44,5;6,36
niederhaslach;48,54;7,35
niederhausbergen;48,62;7,71
niedermodern;48,84;7,64
niedersoultzbach;48,85;7,47
niedersteinbach;49,04;7,71
nordheim;48,64;7,5
obenheim;48,36;7,68
betschdorf;48,89;7,92
oberhoffen_sur_moder;48,78;7,89
obermodern_zutzendorf;48,85;7,54
obermodern_zutzendorf;48,85;7,54
obersoultzbach;48,85;7,45
offwiller;48,92;7,54
ohlungen;48,81;7,69
aigny;49,04;4,22
ohlungen;48,81;7,69
ambrieres;48,63;4,83
ostwald;48,55;7,71
anglure;48,59;3,82
la_petite_pierre;48,87;7,33
angluzelles_et_courcelles;48,67;3,91
plobsheim;48,46;7,74
argers;49,07;4,86
ratzwiller;48,95;7,26
arrigny;48,61;4,7
reichsfeld;48,36;7,38
bannay;48,86;3,72
reinhardsmunster;48,68;7,3
abries_ristolas;44,77;6,97
barbonne_fayel;48,65;3,69
ringendorf;48,81;7,56
aiguilles;44,78;6,88
baudement;48,58;3,77
rosenwiller;48,51;7,42
baye;48,86;3,76
rosteig;48,93;7,34
avancon;44,53;6,19
bergeres_sous_montmirail;48,85;3,6
rothau;48,45;7,21
la_batie_neuve;44,58;6,21
berzieux;49,16;4,8
rothbach;48,91;7,51
valdoule;44,46;5,52
bezannes;49,22;3,99
saessolsheim;48,71;7,51
buissard;44,66;6,15
bligny;49,19;3,86
st_jean_saverne;48,78;7,35
chabestan;44,48;5,78
bouy;49,09;4,36
sarre_union;48,95;7,09
bouzy;49,09;4,14
sarrewerden;48,91;7,07
broussy_le_petit;48,79;3,83
scharrachbergheim_irmstett;48,59;7,49
cernay_en_dormois;49,22;4,77
scherwiller;48,3;7,42
l_epine;44,42;5,61
cernon;48,83;4,34
allemant;48,76;3,82
schirmeck;48,49;7,2
esparron;44,46;5,89
chalons_en_champagne;48,96;4,38
alliancelles;48,8;4,87
schleithal;48,99;8,03
chamery;49,17;3,96
anthenay;49,14;3,73
schoenbourg;48,83;7,27
la_fare_en_champsaur;44,67;6,06
la_chapelle_lasson;48,63;3,82
arzillieres_neuville;48,65;4,6
schwindratzheim;48,77;7,6
furmeyer;44,54;5,88
chatillon_sur_morin;48,7;3,59
auberive;49,2;4,41
soultz_les_bains;48,57;7,48
chatrices;49,04;4,95
aubilly;49,21;3,86
steinbourg;48,76;7,41
la_chaussee_sur_marne;48,84;4,54
aulnay_sur_marne;49;4,21
stundwiller;48,93;8
chavot_courcourt;49;3,92
ay_champagne;49,05;4,04
stutzheim_offenheim;48,63;7,63
mereuil;44,38;5,71
le_chemin;49;4,98
bagneux;48,56;3,83
sundhouse;48,25;7,61
cheniers;48,89;4,24
bannes;48,79;3,93
thanville;48,33;7,35
montjay;44,37;5,61
cherville;49;4,15
baslieux_les_fismes;49,32;3,71
truchtersheim;48,66;7,63
orcieres;44,68;6,35
chichey;48,68;3,75
beine_nauroy;49,25;4,24
truchtersheim;48,66;7,63
orpierre;44,32;5,71
chigny_les_roses;49,15;4,06
belval_en_argonne;48,94;4,98
uhlwiller;48,82;7,67
puy_st_eusebe;44,57;6,41
clesles;48,53;3,83
bignicourt_sur_marne;48,68;4,61
uhrwiller;48,88;7,58
rabou;44,61;6,01
coizard_joches;48,83;3,86
bouilly;49,2;3,9
urmatt;48,54;7,3
connantre;48,74;3,91
boursault;49,05;3,84
uttenhoffen;48,89;7,65
st_andre_d_embrun;44,59;6,57
contault;48,92;4,79
brugny_vaudancourt;48,98;3,86
valff;48,42;7,53
