code_site;code_station;longitude;latitude;code_commune_station;libelle;code_departement;code_region;libelle_region
O3574611;O357461101;3.062596439;43.92758711;12232;SAINT-JEAN-ET-SAINT-PAUL;12;76;OCCITANIE
O3574612;O357461201;3.041129627;43.911029247;12139;MARNHAGUES-ET-LATOUR;12;76;OCCITANIE
O3574613;O357461301;2.989776471;43.929818449;12232;SAINT-JEAN-ET-SAINT-PAUL;12;76;OCCITANIE
O3584610;O358461001;2.884282748;43.958466455;12208;SAINT-AFFRIQUE;12;76;OCCITANIE
O3584610;O358461002;2.873527636;43.959894494;12208;SAINT-AFFRIQUE;12;76;OCCITANIE
O3584610;O358461003;2.884432727;43.958232621;12208;SAINT-AFFRIQUE;12;76;OCCITANIE
O3584610;O358461004;2.886754124;43.956183121;12208;SAINT-AFFRIQUE;12;76;OCCITANIE
O3584620;O358462001;2.892546995;43.929856084;12208;SAINT-AFFRIQUE;12;76;OCCITANIE
O3584622;O358462201;2.962541184;43.95122255;12229;SAINT-JEAN-D'ALCAPIES;12;76;OCCITANIE
O3584623;O358462301;2.939754321;43.953714271;12208;SAINT-AFFRIQUE;12;76;OCCITANIE
O3594020;O359402001;2.826149966;43.958461456;12286;VABRES-L'ABBAYE;12;76;OCCITANIE
O3594020;O359402002;2.829956218;43.956343512;12286;VABRES-L'ABBAYE;12;76;OCCITANIE
O3594021;O359402101;2.838501959;43.996189605;12208;SAINT-AFFRIQUE;12;76;OCCITANIE
O3601020;O360102001;2.621860729;43.998112199;12038;BROUSSE-LE-CHATEAU;12;76;OCCITANIE
O3624010;O362401001;2.627370581;43.996331108;12038;BROUSSE-LE-CHATEAU;12;76;OCCITANIE
O3754010;O375401001;2.602191202;43.886733896;12248;SAINT-SERNIN-SUR-RANCE;12;76;OCCITANIE
O3774010;O377401001;2.535661184;43.927509266;81077;CURVALLE;81;76;OCCITANIE
O3840002;O384000201;2.325431465;43.932488397;81010;AMBIALET;81;76;OCCITANIE
O3840002;O384000202;2.324339432;43.932591328;81010;AMBIALET;81;76;OCCITANIE
O4001010;O400101001;2.144080228;43.931686232;81004;ALBI;81;76;OCCITANIE
O4001011;O400101101;2.812662304;43.619293345;34107;FRAISSE-SUR-AGOUT;34;76;OCCITANIE
O4021010;O402101001;2.121113406;43.943150076;81004;ALBI;81;76;OCCITANIE
O4050001;O405000101;2.595897064;43.595197095;81014;ANGLES;81;76;OCCITANIE
O4081010;O408101001;1.684401767;43.786225759;81220;RABASTENS;81;76;OCCITANIE
O4134010;O413401001;2.756669915;43.636575262;81193;NAGES;81;76;OCCITANIE
O4135410;O413541001;2.703628386;43.659019577;81193;NAGES;81;76;OCCITANIE
O4142520;O414252002;2.591273645;43.596456612;81134;LAMONTELARIE;81;76;OCCITANIE
O4152510;O415251001;2.497166878;43.629836035;81037;BRASSAC;81;76;OCCITANIE
O4155210;O415521001;2.56154339;43.628477122;81062;FONTRIEU;81;76;OCCITANIE
O4162510;O416251001;2.479984764;43.639446095;81062;FONTRIEU;81;76;OCCITANIE
O4194330;O419433001;2.426089194;43.693920509;81305;VABRE;81;76;OCCITANIE
O4194330;O419433002;2.426336402;43.694002798;81305;VABRE;81;76;OCCITANIE
O4194330;O419433003;2.416703311;43.682748557;81305;VABRE;81;76;OCCITANIE
O4194330;O419433004;2.419238142;43.692003487;81305;VABRE;81;76;OCCITANIE
O4222510;O422251001;2.243030608;43.60639891;81065;CASTRES;81;76;OCCITANIE
O4222510;O422251002;2.261718874;43.614868726;81065;CASTRES;81;76;OCCITANIE
O4222510;O422251003;2.24247922;43.60501836;81065;CASTRES;81;76;OCCITANIE
O4244010;O424401001;2.377586155;43.575229541;81034;BOISSEZON;81;76;OCCITANIE
O4252510;O425251001;2.222054099;43.593599465;81065;CASTRES;81;76;OCCITANIE
O4314010;O431401001;2.547156854;43.473539268;81278;SAUVETERRE;81;76;OCCITANIE
O4316410;O431641001;2.547866713;43.446340937;81005;ALBINE;81;76;OCCITANIE
O4316710;O431671001;2.52766982;43.445777963;81005;ALBINE;81;76;OCCITANIE
O4316910;O431691001;2.518551605;43.447897077;81005;ALBINE;81;76;OCCITANIE
O4324010;O432401001;2.463484214;43.488205952;81239;SAINT-AMANS-VALTORET;81;76;OCCITANIE
O4335010;O433501001;2.398186812;43.448249207;81163;MAZAMET;81;76;OCCITANIE
O4335010;O433501002;2.378169895;43.477925418;81163;MAZAMET;81;76;OCCITANIE
O4335030;O433503001;2.382108892;43.499982102;81163;MAZAMET;81;76;OCCITANIE
O4340001;O434000101;2.577137554;43.534585424;81014;ANGLES;81;76;OCCITANIE
O4350001;O435000101;2.49129604;43.53833416;81321;VINTROU;81;76;OCCITANIE
O4364320;O436432001;2.490863585;43.537508056;81014;ANGLES;81;76;OCCITANIE
O4375210;O437521001;2.454494753;43.529188686;81209;PONT-DE-LARN;81;76;OCCITANIE
O4384010;O438401001;2.371994311;43.516209203;81021;AUSSILLON;81;76;OCCITANIE
O4394010;O439401001;2.295747965;43.534491931;81120;LABRUGUIERE;81;76;OCCITANIE
O4394020;O439402001;2.305483205;43.522039094;81066;CAUCALIERES;81;76;OCCITANIE
O4394030;O439403001;2.265071352;43.5397591;81120;LABRUGUIERE;81;76;OCCITANIE
O4514030;O451403001;1.966930264;43.495985588;81100;GARREVAQUES;81;76;OCCITANIE
O4524010;O452401001;1.990778147;43.520270215;81210;POUDIS;81;76;OCCITANIE
O4544020;O454402001;2.114605913;43.576733274;81054;CAMBOUNET-SUR-LE-SOR;81;76;OCCITANIE
O4550002;O455000201;2.135047819;43.570455419;81289;SOUAL;81;76;OCCITANIE
O4602510;O460251001;2.092531936;43.618597244;81315;VIELMUR-SUR-AGOUT;81;76;OCCITANIE
O4620001;O462000101;2.102658872;43.647424793;81075;CUQ;81;76;OCCITANIE
O4640002;O464000201;2.023670576;43.64312681;81132;GUITALENS-L'ALBAREDE;81;76;OCCITANIE
O4692510;O469251001;1.788311199;43.72384815;81255;SAINT-JEAN-DE-RIVES;81;76;OCCITANIE
O4692510;O469251002;1.80797828;43.711997094;81140;LAVAUR;81;76;OCCITANIE
O4692510;O469251003;1.822910163;43.701405443;81140;LAVAUR;81;76;OCCITANIE
O4704030;O470403001;2.440723322;43.822188068;81221;RAYSSAC;81;76;OCCITANIE
O4745610;O474561001;2.283005184;43.804388242;81233;ROUMEGOUX;81;76;OCCITANIE
O4754010;O475401001;2.19213675;43.76118658;81311;VENES;81;76;OCCITANIE
O4760002;O476000201;2.125471169;43.788074489;81119;LABOUTARIE;81;76;OCCITANIE
O4774010;O477401001;2.091662296;43.778366681;81174;MONTDRAGON;81;76;OCCITANIE
O4774020;O477402001;1.990275576;43.762787417;81105;GRAULHET;81;76;OCCITANIE
O4780002;O478000201;2.000977233;43.772146417;81105;GRAULHET;81;76;OCCITANIE
O4794040;O479404001;1.960869032;43.773184216;81105;GRAULHET;81;76;OCCITANIE
O4802520;O480252001;1.764009012;43.765468145;81261;SAINT-LIEUX-LES-LAVAUR;81;76;OCCITANIE
O4802520;O480252002;1.769755999;43.76039436;81261;SAINT-LIEUX-LES-LAVAUR;81;76;OCCITANIE
O4931010;O493101001;1.495553357;43.880325538;31584;VILLEMUR-SUR-TARN;31;76;OCCITANIE
O4931010;O493101002;1.495662523;43.88042375;31584;VILLEMUR-SUR-TARN;31;76;OCCITANIE
O4941010;O494101001;1.348811713;44.01692151;82121;MONTAUBAN;82;76;OCCITANIE
O4984310;O498431001;1.360782443;44.003449831;82121;MONTAUBAN;82;76;OCCITANIE
O4984320;O498432001;1.431956993;43.966039725;82167;SAINT-NAUPHARY;82;76;OCCITANIE
O4984321;O498432101;1.469387885;43.955371232;82167;SAINT-NAUPHARY;82;76;OCCITANIE
O4991030;O499103001;1.270731767;44.084826239;82195;VILLEMADE;82;76;OCCITANIE
O5000002;O500000201;3.071608652;44.302280212;12270;SEVERAC D'AVEYRON;12;76;OCCITANIE
O5000003;O500000301;3.086358614;44.308570573;12270;SEVERAC D'AVEYRON;12;76;OCCITANIE
O5000004;O500000401;3.073701889;44.292638405;12270;SEVERAC D'AVEYRON;12;76;OCCITANIE
O5010001;O501000101;3.007441164;44.365565698;12040;BUZEINS;12;76;OCCITANIE
O5010002;O501000201;3.022271637;44.361341942;12123;LAPANOUSE;12;76;OCCITANIE
O5010003;O501000301;3.018155045;44.358084122;12123;LAPANOUSE;12;76;OCCITANIE
O5030001;O503000101;2.942134564;44.395076254;12303;VIMENET;12;76;OCCITANIE
O5030002;O503000201;2.949470315;44.390930065;12303;VIMENET;12;76;OCCITANIE
O5042510;O504251001;2.846054276;44.398854618;12177;PALMAS D'AVEYRON;12;76;OCCITANIE
O5042510;O504251002;2.846201323;44.398828786;12177;PALMAS D'AVEYRON;12;76;OCCITANIE
O5045510;O504551001;2.923627275;44.396109177;12303;VIMENET;12;76;OCCITANIE
O5045511;O504551101;3.017192949;44.412598568;12247;SAINT-SATURNIN-DE-LENNE;12;76;OCCITANIE
O5045512;O504551201;3.085959674;44.400981065;12047;CAMPAGNAC;12;76;OCCITANIE
O5045513;O504551301;3.074949964;44.402546413;12047;CAMPAGNAC;12;76;OCCITANIE
O5055010;O505501001;2.872496373;44.415703768;12081;COUSSERGUES;12;76;OCCITANIE
O5092520;O509252001;2.596564956;44.357355201;12202;RODEZ;12;76;OCCITANIE
O5092520;O509252002;2.621573558;44.36251311;12176;ONET-LE-CHATEAU;12;76;OCCITANIE
O5130001;O513000101;2.412357799;44.366598863;12090;DRUELLE BALSAC;12;76;OCCITANIE
O5160001;O516000101;2.232206902;44.376562213;12190;PREVINQUIERES;12;76;OCCITANIE
O5192510;O519251001;2.073469433;44.356535022;12300;VILLEFRANCHE-DE-ROUERGUE;12;76;OCCITANIE
O5192510;O519251002;2.052282854;44.343445458;12300;VILLEFRANCHE-DE-ROUERGUE;12;76;OCCITANIE
O5192510;O519251003;2.065176962;44.35171657;12300;VILLEFRANCHE-DE-ROUERGUE;12;76;OCCITANIE
O5192510;O519251004;2.054887689;44.348221014;12300;VILLEFRANCHE-DE-ROUERGUE;12;76;OCCITANIE
O5192540;O519254001;2.041225494;44.350165814;12300;VILLEFRANCHE-DE-ROUERGUE;12;76;OCCITANIE
O5224010;O522401001;2.049437085;44.356798185;12300;VILLEFRANCHE-DE-ROUERGUE;12;76;OCCITANIE
O5260001;O526000101;2.07914714;44.253483121;12135;LUNAC;12;76;OCCITANIE
O5260002;O526000201;2.075938956;44.285907741;12245;SAINT-SALVADOU;12;76;OCCITANIE
O5270002;O527000201;2.084664295;44.242214079;12105;FOUILLADE;12;76;OCCITANIE
O5284310;O528431001;2.045421558;44.208645904;12105;FOUILLADE;12;76;OCCITANIE
O5284310;O528431002;2.043584854;44.209017952;12210;SAINT-ANDRE-DE-NAJAC;12;76;OCCITANIE
O5284311;O528431101;2.02461017;44.204979336;12105;FOUILLADE;12;76;OCCITANIE
O5292510;O529251001;1.973581508;44.151828008;82088;LAGUEPIE;82;76;OCCITANIE
O5312910;O531291001;2.801684749;44.308542678;12010;ARQUES;12;76;OCCITANIE
O5322910;O532291001;2.677382741;44.272791859;12185;PONT-DE-SALARS;12;76;OCCITANIE
O5340001;O534000101;2.813090024;44.210359765;12253;SALLES-CURAN;12;76;OCCITANIE
O5414010;O541401001;2.529643113;44.169699838;12057;CASSAGNES-BEGONHES;12;76;OCCITANIE
O5424020;O542402001;2.406375717;44.143539413;12065;CENTRES;12;76;OCCITANIE
O5424020;O542402002;2.406188514;44.143511396;12065;CENTRES;12;76;OCCITANIE
O5424020;O542402003;2.392159164;44.129477144;12235;SAINT-JUST-SUR-VIAUR;12;76;OCCITANIE
O5464310;O546431001;2.434795207;44.108811602;12235;SAINT-JUST-SUR-VIAUR;12;76;OCCITANIE
O5482910;O548291001;2.261293131;44.126033214;81201;PAMPELONNE;81;76;OCCITANIE
O5482930;O548293001;2.365376431;44.123399885;12235;SAINT-JUST-SUR-VIAUR;12;76;OCCITANIE
O5482930;O548293002;2.365047655;44.123749013;12235;SAINT-JUST-SUR-VIAUR;12;76;OCCITANIE
O5482931;O548293101;2.357815516;44.126830171;12235;SAINT-JUST-SUR-VIAUR;12;76;OCCITANIE
O5534010;O553401001;2.197464064;44.164046166;81258;SAINT-JULIEN-DU-PUY;81;76;OCCITANIE
O5552910;O555291001;2.103330198;44.191752357;12029;BOR-ET-BAR;12;76;OCCITANIE
O5572910;O557291001;1.969076275;44.142784319;81263;SAINT-MARTIN-LAGUEPIE;81;76;OCCITANIE
O5602510;O560251001;1.953743056;44.150686358;82088;LAGUEPIE;82;76;OCCITANIE
O5602520;O560252001;1.895957753;44.158042484;82187;VAREN;82;76;OCCITANIE
O5624020;O562402001;2.24697274;44.041085818;81306;VALDERIES;81;76;OCCITANIE
O5624030;O562403001;2.125012734;44.062509653;81170;MONESTIES;81;76;OCCITANIE
O5624030;O562403002;2.177517959;44.045761332;81230;ROSIERES;81;76;OCCITANIE
O5664010;O566401001;1.88256676;44.127639306;81165;MILHARS;81;76;OCCITANIE
O5670001;O567000101;1.859917174;44.147446647;82187;VAREN;82;76;OCCITANIE
O5685010;O568501001;1.748068909;44.172250995;82155;SAINT-ANTONIN-NOBLE-VAL;82;76;OCCITANIE
O5685010;O568501002;1.754513751;44.161243077;82155;SAINT-ANTONIN-NOBLE-VAL;82;76;OCCITANIE
O5685011;O568501101;1.740117469;44.187904356;82155;SAINT-ANTONIN-NOBLE-VAL;82;76;OCCITANIE
O5754010;O575401001;1.692083676;44.002278104;82134;NEGREPELISSE;82;76;OCCITANIE
O5754020;O575402001;1.67293211;44.024127486;82026;BRUNIQUEL;82;76;OCCITANIE
O5762510;O576251001;1.616703654;44.072980581;82026;BRUNIQUEL;82;76;OCCITANIE
O5782510;O578251001;1.517301032;44.082279057;82134;NEGREPELISSE;82;76;OCCITANIE
O5820001;O582000101;1.5956798;44.254695176;82148;PUYLAROQUE;82;76;OCCITANIE
O5854010;O585401001;1.480728196;44.127004402;82149;REALVILLE;82;76;OCCITANIE
O5882510;O588251001;1.340482605;44.091553707;82121;MONTAUBAN;82;76;OCCITANIE
O5882510;O588251002;1.340482605;44.091553707;82121;MONTAUBAN;82;76;OCCITANIE
O5901010;O590101001;1.15478792;44.102060287;82012;BARTHES;82;76;OCCITANIE
O5901010;O590101002;1.165945876;44.117138416;82099;LIZAC;82;76;OCCITANIE
O5964020;O596402001;1.203286249;44.136924094;82087;LAFRANCAISE;82;76;OCCITANIE
O5981010;O598101001;1.082774527;44.097960765;82112;MOISSAC;82;76;OCCITANIE
O6000010;O600001001;0.984613465;44.083909338;82101;MALAUSE;82;76;OCCITANIE
O6054010;O605401001;0.779229906;43.646078156;32012;AUBIET;32;76;OCCITANIE
O6064010;O606401001;0.872881067;43.731538373;32249;MAUVEZIN;32;76;OCCITANIE
O6090001;O609000101;0.852012;44.041260055;32358;SAINT-ANTOINE;32;76;OCCITANIE
O6125010;O612501001;1.190021999;44.333691479;46201;MONTCUQ-EN-QUERCY-BLANC;46;76;OCCITANIE
O6134010;O613401001;0.997542607;44.169760163;82032;CASTELSAGRAT;82;76;OCCITANIE
O6140010;O614001001;0.831075405;44.121025182;82089;LAMAGISTERE;82;76;OCCITANIE
O6140010;O614001002;0.831298504;44.121074616;82089;LAMAGISTERE;82;76;OCCITANIE
O6150003;O615000301;0.756278757;44.1071116;47060;CAUDECOSTE;47;75;NOUVELLE-AQUITAINE
O6194610;O619461001;0.754199138;44.184154563;47269;SAINT-PIERRE-DE-CLAIRAC;47;75;NOUVELLE-AQUITAINE
O6200001;O620000101;0.402660114;43.104630535;65258;LANNEMEZAN;65;76;OCCITANIE
O6212510;O621251001;0.544308568;43.285517215;65404;SARIAC-MAGNOAC;65;76;OCCITANIE
O6212511;O621251101;0.568331546;43.38338834;32304;PANASSAC;32;76;OCCITANIE
O6222510;O622251001;0.585748742;43.42888025;32242;MASSEUBE;32;76;OCCITANIE
O6235010;O623501001;0.615231269;43.542910242;32300;ORBESSAN;32;76;OCCITANIE
O6254010;O625401001;0.538124404;43.570362943;32381;SAINT-JEAN-LE-COMTAL;32;76;OCCITANIE
O6302520;O630252001;0.595097843;43.665836097;32013;AUCH;32;76;OCCITANIE
O6302522;O630252201;0.587487395;43.644539408;32013;AUCH;32;76;OCCITANIE
O6310001;O631000101;0.627913956;43.7909801;32286;MONTESTRUC-SUR-GERS;32;76;OCCITANIE
O6332510;O633251001;0.61086991;43.933895144;32208;LECTOURE;32;76;OCCITANIE
O6332511;O633251101;0.670837768;43.848083817;32132;FLEURANCE;32;76;OCCITANIE
O6370002;O637000201;0.660666921;44.095269968;47145;LAYRAC;47;75;NOUVELLE-AQUITAINE
O6400010;O640001001;0.609076799;44.202321284;47001;AGEN;47;75;NOUVELLE-AQUITAINE
O6445010;O644501001;0.484460168;44.266113651;47104;FREGIMONT;47;75;NOUVELLE-AQUITAINE
O6470001;O647000101;0.519888922;44.072956591;47133;LAMONTJOIE;47;75;NOUVELLE-AQUITAINE
O6480001;O648000101;0.438356478;44.149739748;47045;CALIGNAC;47;75;NOUVELLE-AQUITAINE
O6502510;O650251001;0.37491042;43.321785201;65452;TRIE-SUR-BAISE;65;76;OCCITANIE
O6502512;O650251201;0.354607004;43.104244145;65258;LANNEMEZAN;65;76;OCCITANIE
O6542940;O654294001;0.412098674;43.515732762;32256;MIRANDE;32;76;OCCITANIE
O6550001;O655000101;0.409785733;43.557293096;32128;ESTIPOUY;32;76;OCCITANIE
O6564310;O656431001;0.478105632;43.39448273;32466;VIOZAN;32;76;OCCITANIE
O6564312;O656431201;0.383240484;43.108210203;65258;LANNEMEZAN;65;76;OCCITANIE
O6580001;O658000101;0.449851087;43.556388489;32187;LAMAZERE;32;76;OCCITANIE
O6580002;O658000201;0.413328111;43.58979595;32159;ISLE-DE-NOE;32;76;OCCITANIE
O6612910;O661291001;0.380316423;43.723625508;32382;SAINT-JEAN-POUTGE;32;76;OCCITANIE
O6612911;O661291101;0.392870015;43.696584181;32054;BIRAN;32;76;OCCITANIE
O6620002;O662000201;0.380984302;43.852304558;32035;BEAUCAIRE;32;76;OCCITANIE
O6654010;O665401001;0.430987336;43.804783384;32083;CASTERA-VERDUZAN;32;76;OCCITANIE
O6662910;O666291001;0.364954977;43.918190232;32107;CONDOM;32;76;OCCITANIE
O6662920;O666292001;0.368414663;43.956615169;32107;CONDOM;32;76;OCCITANIE
O6692920;O669292001;0.341079784;44.134887562;47195;NERAC;47;75;NOUVELLE-AQUITAINE
O6692920;O669292002;0.335828994;44.147404101;47195;NERAC;47;75;NOUVELLE-AQUITAINE
O6692920;O669292003;0.335829838;44.14738611;47195;NERAC;47;75;NOUVELLE-AQUITAINE
O6713310;O671331001;0.112945;43.86929433;32119;EAUZE;32;76;OCCITANIE
O6784310;O678431001;0.196388989;43.950238238;32290;MONTREAL;32;76;OCCITANIE
O6793320;O679332001;0.246405667;44.075263199;47167;MEZIN;47;75;NOUVELLE-AQUITAINE
O6793330;O679333001;0.246413463;44.075076665;47167;MEZIN;47;75;NOUVELLE-AQUITAINE
O6793330;O679333002;0.246409071;44.075075287;47167;MEZIN;47;75;NOUVELLE-AQUITAINE
O6800002;O680000201;0.324277259;43.399349769;32252;MIELAN;32;76;OCCITANIE
O6824610;O682461001;0.33878112;43.604973827;32285;MONTESQUIOU;32;76;OCCITANIE
O6830002;O683000201;0.313205215;43.727535689;32346;ROQUEBRUNE;32;76;OCCITANIE
O6864610;O686461001;0.304807851;43.758742135;32462;VIC-FEZENSAC;32;76;OCCITANIE
O6870002;O687000201;0.293407055;43.905463456;32292;MOUCHAN;32;76;OCCITANIE
O6890001;O689000101;0.29240609;44.122402565;47009;ANDIRAN;47;75;NOUVELLE-AQUITAINE
O6912920;O691292001;0.298152911;44.181686382;47143;LAVARDAC;47;75;NOUVELLE-AQUITAINE
O7001510;O700151002;3.664959576;44.506908728;48014;BAGNOLS-LES-BAINS;48;76;OCCITANIE
O7011510;O701151001;3.595999783;44.52641502;48157;SAINTE-HELENE;48;76;OCCITANIE
O7015810;O701581001;3.618723939;44.541045176;48111;PELOUSE;48;76;OCCITANIE
O7021530;O702153001;3.497785307;44.521446171;48095;MENDE;48;76;OCCITANIE
O7021530;O702153002;3.489360745;44.518276726;48095;MENDE;48;76;OCCITANIE
O7021530;O702153003;3.504776063;44.520829263;48095;MENDE;48;76;OCCITANIE
O7035010;O703501001;3.471497674;44.4715358;48137;SAINT-BAUZILE;48;76;OCCITANIE
O7040001;O704000101;3.424420926;44.480657213;48016;BALSIEGES;48;76;OCCITANIE
O7074020;O707402001;3.303945255;44.594511833;48168;SAINT-LEGER-DE-PEYRE;48;76;OCCITANIE
O7085010;O708501001;3.30962809;44.550986983;48092;MARVEJOLS;48;76;OCCITANIE
O7094010;O709401001;3.254672275;44.508654467;48099;BOURGS SUR COLAGNE;48;76;OCCITANIE
O7094010;O709401002;3.261661181;44.515578853;48099;BOURGS SUR COLAGNE;48;76;OCCITANIE
O7100601;O710060101;3.221928276;44.429137868;48034;CANOURGUE;48;76;OCCITANIE
O7100641;O710064101;3.221705292;44.429939487;48034;CANOURGUE;48;76;OCCITANIE
O7101510;O710151001;3.198483488;44.442550463;48017;BANASSAC-CANILHAC;48;76;OCCITANIE
O7110502;O711050201;3.152390262;44.441372558;48175;SAINT-PIERRE-DE-NOGARET;48;76;OCCITANIE
O7110502;O711050202;3.151098121;44.442148505;48017;BANASSAC-CANILHAC;48;76;OCCITANIE
O7115020;O711502001;3.11284928;44.448477665;12237;SAINT-LAURENT-D'OLT;12;76;OCCITANIE
O7115021;O711502101;3.407414843;44.647330875;48126;RIBENNES;48;76;OCCITANIE
O7145210;O714521001;2.963925693;44.598623963;12214;SAINT-CHELY-D'AUBRAC;12;76;OCCITANIE
O7145220;O714522001;2.847566178;44.532149895;12061;CASTELNAU-DE-MANDAILLES;12;76;OCCITANIE
O7155010;O715501001;2.798030849;44.563623676;12064;CAYROL;12;76;OCCITANIE
O7161510;O716151001;2.77125906;44.523303925;12096;ESPALION;12;76;OCCITANIE
O7175010;O717501001;2.721996406;44.581805532;12079;COUBISOU;12;76;OCCITANIE
O7181510;O718151001;2.670734741;44.552685649;12098;ESTAING;12;76;OCCITANIE
O7191510;O719151001;2.576497726;44.63162359;12094;ENTRAYGUES-SUR-TRUYERE;12;76;OCCITANIE
O7202510;O720251001;3.385702628;44.703253685;48188;SERVERETTE;48;76;OCCITANIE
O7202512;O720251201;3.17112453;44.403852263;48017;BANASSAC-CANILHAC;48;76;OCCITANIE
O7220001;O722000101;2.944230692;44.446603906;12182;PIERREFICHE;12;76;OCCITANIE
O7234010;O723401001;3.320972413;44.766004513;48128;RIMEIZE;48;76;OCCITANIE
O7234020;O723402001;3.235848787;44.74893238;48087;PRINSUEJOLS-MALBOUZON;48;76;OCCITANIE
O7234030;O723403001;3.235849504;44.749103437;48060;FAU-DE-PEYRE;48;76;OCCITANIE
O7234031;O723403101;2.874034125;44.505988136;12124;LASSOUTS;12;76;OCCITANIE
O7245010;O724501001;3.295276118;44.791780049;48128;RIMEIZE;48;76;OCCITANIE
O7265010;O726501001;3.359046071;44.777258755;48063;FONTANS;48;76;OCCITANIE
O7370002;O737000201;3.34860787;44.834796119;48090;MALZIEU-VILLE;48;76;OCCITANIE
O7404010;O740401001;3.109925495;44.638204634;48091;MARCHASTEL;48;76;OCCITANIE
O7404020;O740402001;3.123076473;44.638091751;48091;MARCHASTEL;48;76;OCCITANIE
O7410401;O741040101;3.090055174;44.654940608;48091;MARCHASTEL;48;76;OCCITANIE
O7434010;O743401001;3.04886686;45.053508113;15164;ROFFIAC;15;84;AUVERGNE-RHONE-ALPES
O7450003;O745000301;3.128049011;45.012090606;15188;SAINT-GEORGES;15;84;AUVERGNE-RHONE-ALPES
O7502520;O750252001;3.029114425;44.90716898;15099;LAVASTRIE;15;84;AUVERGNE-RHONE-ALPES
O7515510;O751551001;3.011481342;44.858976821;15045;CHAUDES-AIGUES;15;84;AUVERGNE-RHONE-ALPES
O7535010;O753501001;2.934482919;44.953386795;15145;ORADOUR;15;84;AUVERGNE-RHONE-ALPES
O7535010;O753501002;2.934495631;44.953359791;15145;ORADOUR;15;84;AUVERGNE-RHONE-ALPES
O7540002;O754000201;3.087533058;44.825774669;12233;SAINT-JUERY;12;76;OCCITANIE
O7600002;O760000201;3.074322199;44.922568046;15142;NEUVEGLISE-SUR-TRUYERE;15;84;AUVERGNE-RHONE-ALPES
O7622510;O762251001;2.706977243;44.788814963;12036;BROMMAT;12;76;OCCITANIE
O7625210;O762521001;2.708120584;44.758531314;12250;SAINT-SYMPHORIEN-DE-THENIERES;12;76;OCCITANIE
O7635020;O763502001;2.680223085;44.831371631;12036;BROMMAT;12;76;OCCITANIE
O7646110;O764611001;2.643407485;44.663414366;12103;FLORENTIN-LA-CAPELLE;12;76;OCCITANIE
O7664010;O766401001;2.565566338;44.710230608;12226;SAINT-HIPPOLYTE;12;76;OCCITANIE
O7685010;O768501001;2.664250797;44.662795365;12048;CAMPOURIEZ;12;76;OCCITANIE
O7692510;O769251001;2.566536721;44.649779664;12094;ENTRAYGUES-SUR-TRUYERE;12;76;OCCITANIE
O7692511;O769251101;2.740183799;44.828874123;12223;ARGENCES EN AUBRAC;12;76;OCCITANIE
O7701510;O770151001;2.536520658;44.646705033;12094;ENTRAYGUES-SUR-TRUYERE;12;76;OCCITANIE
O7701540;O770154001;2.560303165;44.638888654;12094;ENTRAYGUES-SUR-TRUYERE;12;76;OCCITANIE
O7701540;O770154002;2.558624902;44.639044019;12094;ENTRAYGUES-SUR-TRUYERE;12;76;OCCITANIE
O7730001;O773000101;2.684400192;44.825933485;12036;BROMMAT;12;76;OCCITANIE
O7814010;O781401001;2.725256879;44.452856087;12033;BOZOULS;12;76;OCCITANIE
O7834010;O783401001;2.437120715;44.516479118;12171;NAUVIALE;12;76;OCCITANIE
O7854010;O785401001;2.408935599;44.549046968;12218;SAINT-CYPRIEN-SUR-DOURDOU;12;76;OCCITANIE
O7874010;O787401001;2.401217244;44.587131694;12076;CONQUES-EN-ROUERGUE;12;76;OCCITANIE
O7894010;O789401001;2.355956629;44.632035499;12114;GRAND-VABRE;12;76;OCCITANIE
O7911510;O791151001;2.231432667;44.584370594;12130;LIVINHAC-LE-HAUT;12;76;OCCITANIE
O7911520;O791152001;2.202931842;44.585618133;46085;CUZAC;46;76;OCCITANIE
O7944020;O794402001;2.206918188;44.569099488;12305;VIVIEZ;12;76;OCCITANIE
O7944020;O794402002;2.211397696;44.565782496;12305;VIVIEZ;12;76;OCCITANIE
O7951510;O795151001;2.070259401;44.573543595;46055;CAPDENAC;46;76;OCCITANIE
O7971510;O797151001;2.015665055;44.556522904;46100;FAYCELLES;46;76;OCCITANIE
O7981510;O798151001;1.844212496;44.483367161;46045;CAJARC;46;76;OCCITANIE
O8013510;O801351001;2.195242826;44.68043718;15122;MAURS;15;84;AUVERGNE-RHONE-ALPES
O8020001;O802000101;2.574389669;44.493336782;12165;MURET-LE-CHATEAU;12;76;OCCITANIE
O8113510;O811351001;1.984694508;44.588437847;46102;FIGEAC;46;76;OCCITANIE
O8113520;O811352001;2.034167054;44.607031806;46102;FIGEAC;46;76;OCCITANIE
O8113530;O811353001;2.158125656;44.664675392;46015;BAGNAC-SUR-CELE;46;76;OCCITANIE
O8133510;O813351001;1.668693323;44.511999725;46040;CABRERETS;46;76;OCCITANIE
O8133520;O813352001;1.679108946;44.520192017;46212;ORNIAC;46;76;OCCITANIE
O8160003;O816000301;2.070041008;44.46831633;12252;SALLES-COURBATIES;12;76;OCCITANIE
O8180001;O818000101;1.844265165;44.483288258;46045;CAJARC;46;76;OCCITANIE
O8190001;O819000101;1.852153776;44.460780542;12256;SALVAGNAC-CAJARC;12;76;OCCITANIE
